DNG001,KPI_ClimateHeat_CPD_IP,3240
DNG001,KPI_ReachCTP_CPD_IP,172613
DGT001,KPI_ReachCTP_CPD_IP,1580
DLA001,KPI_ReachCTP_CPD_IP,20930
DNG001,KPI_ReachDRER_CPD_IP,12342576
DNG001,KPI_ReachDRR_CPD_IP,620407
DJP001,KPI_ReachH_CPD_IP,25370000
DGT001,KPI_ReachH_CPD_IP,147419
DMN001,KPI_ReachHPM_CPD_IP,27663
DLK001,KPI_ReachHPM_CPD_IP,424
DNG001,KPI_ReachL_CPD_IP,58752
DNG001,KPI_ReachLTSPD_CPD_IP,31048
DMX001,KPI_ReachLTSPD_CPD_IP,26534
DEG001,KPI_ReachLTSPD_CPD_IP,277392
DCD001,KPI_ReachLTSPD_CPD_IP,6233073
DRU001,KPI_ReachLTSPD_CPD_IP,660412
DPK001,KPI_ReachLTSPD_CPD_IP,31068
DNG001,KPI_ReachM_CPD_IP,14890
DJO001,KPI_ReachRCRCEd_CPD_IP,211
DDO001,KPI_ReachRCRCEd_CPD_IP,84
DMW001,KPI_ReachRCRCEd_CPD_IP,8922631
DMA001,KPI_ReachRCRCEd_CPD_IP,120000
DKW001,KPI_ReachRCRCEd_CPD_IP,3197
DTO001,KPI_ReachRCRCEd_CPD_IP,19
DNG001,KPI_ReachS_CPD_IP,67454
DMV001,KPI_ReachWASH_CPD_IP,36348
DTV001,KPI_ReachWASH_CPD_IP,1927
DNG001,KPI_ReachWASH_CPD_IP,1521706
DBT001,KPI_TrainFA_Tot_IP,326
DFR001,KPI_TrainFA_Tot_IP,71618
DCU001,KPI_TrainFA_Tot_IP,67937
DKH001,KPI_TrainFA_Tot_IP,10670
DPG001,KPI_TrainFA_Tot_IP,1428
DNG001,KPI_TrainFA_Tot_IP,34115
DEC001,KPI_DonBlood_Tot_IP,251716
DSN001,KPI_DonBlood_Tot_IP,70
DCG001,KPI_DonBlood_Tot_IP,2193
DLY001,KPI_DonBlood_Tot_IP,2230
DAL001,KPI_DonBlood_Tot_IP,4825
DGH001,KPI_DonBlood_Tot_IP,309
DCM001,KPI_DonBlood_Tot_IP,53
DSV001,KPI_DonBlood_Tot_IP,15444
DNG001,KPI_DonBlood_Tot_IP,2062
DEE001,KPI_PeopleVol_Tot_IP,553
DKN001,KPI_PeopleVol_Tot_IP,153
DSA001,KPI_PeopleVol_Tot_IP,110245
DMV001,KPI_PeopleVol_Tot_IP,1206
DVE001,KPI_PeopleVol_Tot_IP,4160
DLS001,KPI_noLocalUnits_IP,96
DEC001,KPI_noLocalUnits_IP,138
DCN001,KPI_noLocalUnits_IP,150035
DSN001,KPI_noLocalUnits_IP,225
DCG001,KPI_noLocalUnits_IP,6
DGM001,KPI_noLocalUnits_IP,8
DID001,KPI_noLocalUnits_IP,793
DLV001,KPI_IncomeLC_CHF_IP,27107316
DVN001,KPI_IncomeLC_CHF_IP,4498493
DJM001,KPI_IncomeLC_CHF_IP,241765
